date,symbol,score,bias,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,bucket
2026-04-06,CADJPY,-5,Bearish,0.19205190436486505,-0.014838800212405303,0.4722707913203142,1.3583229917951691,0.7594695088963203,,,Bearish
2026-04-06,NZDUSD,-6,Bearish,0.48915723644870734,2.439088556965714,2.0680673682577635,3.1390585277068386,3.865211077390064,,,Bearish
2026-04-06,CHFJPY,-6,Bearish,0.3349931985116311,0.5141980304456903,1.0219527066985172,1.823805943925371,0.6952394478979054,,,Bearish
2026-04-06,EURJPY,-7,Bearish,0.214791801220962,0.5785696410993039,1.3719310834195697,1.6003138364850844,0.022834126664352278,,,Bearish
2026-04-06,EURUSD,-13,Very Bearish,0.2712089803667111,1.2976830823740575,1.4348721969367035,2.0089205031234187,1.8821194817139009,,,Very Bearish
2026-03-30,GBPJPY,9,Very Bullish,-0.73174158627032,-0.4978852860962696,-0.6676192333677387,0.8349934665415922,1.6737639144894285,,,Very Bullish
2026-03-30,GBPUSD,8,Bullish,-0.4953017293778112,0.4855404924742124,-0.39296182401858604,1.1787053754339203,2.0903814896692072,,,Bullish
2026-03-30,EURUSD,4,Bullish,-0.2784798729154206,0.8577005815443134,0.1565424928170533,1.5936608744595804,1.8660101653555934,,,Bullish
2026-03-30,EURJPY,2,Neutral,-0.5452746249734917,-0.12437280117332081,-0.12274024241591515,1.247506929466086,1.4560600953994411,,,Neutral
2026-03-30,USDCHF,1,Neutral,0.010008632165776337,-0.731427559599616,0.16879785447120924,-0.898973403494615,-1.6879189251608442,,,Neutral
2026-03-30,USDCAD,1,Neutral,0.2072000539291336,-0.1661957301642763,0.3323828838123918,-0.19281723632744657,-1.6079767089265924,,,Neutral
2026-03-30,NZDUSD,0,Neutral,-0.18353091757654277,0.38755128215133994,-0.719367938542065,1.333822416121001,2.4962993602901196,,,Neutral
2026-03-30,AUDJPY,0,Neutral,-0.32614694266781025,0.07197279838302735,0.20862728307725242,2.1081044637731123,3.8372170610632375,,,Neutral
2026-03-30,NZDJPY,-1,Neutral,-0.42831103336605475,-0.5983233741650089,-1.0157337287621768,0.981934141275125,2.0728584406757786,,,Neutral
2026-03-30,AUDUSD,-2,Neutral,-0.07298650893669296,1.0669828922372335,0.505050285346886,2.466785657267917,4.270959260582022,,,Neutral
2026-03-30,USDJPY,-5,Bearish,-0.24526013715712502,-0.9648327150644765,-0.2833323572446493,-0.3457448961274991,-0.410642890098604,,,Bearish
2026-03-30,CADJPY,-6,Bearish,-0.45810257258558673,-0.794739055425407,-0.6116727786946757,-0.14229073924659383,1.221604653759753,,,Bearish
2026-03-30,CHFJPY,-7,Bearish,-0.2560879345944407,-0.24780049637794008,-0.4614076929821014,0.55582964530907,1.2874245818366623,,,Bearish
2026-03-23,AUDJPY,5,Bullish,-0.5117350973272402,-0.837954085241548,-1.6257274714199415,-1.420491899396553,1.7467108873108608,1.3496891825687882,,Bullish
2026-03-23,EURUSD,3,Neutral,0.4062547306670143,0.01157015452859148,-0.5895416527625446,-0.43392204314492067,1.566281311086188,1.4400305072594985,,Neutral
2026-03-23,AUDUSD,3,Neutral,-0.02431713628338726,-0.9261180077707667,-2.2389456756536306,-1.7452031918303947,1.8150671153811966,2.927072151299368,,Neutral
2026-03-23,EURJPY,3,Neutral,-0.07715108490241884,0.10810436211587451,0.02987563231850408,-0.09290127952094207,1.5059258449336972,-0.07008836605242842,,Neutral
2026-03-23,USDCHF,1,Neutral,-0.180239329503339,0.4734582966456555,1.520651600394812,1.69201628214147,-0.5280377586377257,-0.8491744156540011,,Neutral
2026-03-23,GBPUSD,0,Neutral,0.6953839016842853,0.24054576284553808,-0.6989785411647472,-1.0891936463584737,1.1461803065798266,1.874237871601445,,Neutral
2026-03-23,USDCAD,0,Neutral,0.15244403472718934,0.7614984730380483,1.3836826451179043,1.7206646532089502,-0.03501552177996758,-0.8876917354151701,,Neutral
2026-03-23,NZDUSD,0,Neutral,0.38400735305391537,-0.42559929086206016,-1.7716284720681874,-2.478251883392111,0.5830128672310523,1.2911695276754533,,Neutral
2026-03-23,GBPJPY,0,Neutral,0.22425230242308225,0.3410906634194713,-0.07678996936955809,-0.7438965381324883,1.0945338294608506,0.3561726102213186,,Neutral
2026-03-23,NZDJPY,0,Neutral,-0.09480341667075551,-0.3307147536553559,-1.1548099933239,-2.15881392748077,0.5375481116038807,-0.22622141689315522,,Neutral
2026-03-23,USDJPY,-1,Neutral,-0.47413847212209714,0.09420674062596934,0.6280066070250765,0.3428949038570909,-0.04584325573742624,-1.4996800842197338,,Neutral
2026-03-23,CADJPY,-1,Neutral,-0.6200225797228202,-0.6475770948264262,-0.7466064715924381,-1.3537124617364102,-0.013777257551803014,-0.6045239862251076,,Neutral
2026-03-23,CHFJPY,-1,Neutral,-0.33059386312867406,-0.3845275367155578,-0.8739172964151057,-1.3312926677612467,0.46823308135845204,-0.6453088916565898,,Neutral
2026-03-16,EURUSD,5,Bullish,0.5634736942403317,0.2568058127308714,1.0935878609683312,0.4975990522558234,2.0991899681228867,2.3728944665092238,,Bullish
2026-03-16,USDCHF,5,Bullish,-0.23672986958540695,0.34307834700027723,-0.265848556568803,1.2507604134959192,0.3405430065425366,-0.4582703333927428,,Bullish
2026-03-16,EURJPY,5,Bullish,0.26965351730832865,0.39022988539390996,0.8845946671258459,0.9147345776946095,2.1736528844036584,2.3841137582586827,,Bullish
2026-03-16,AUDJPY,5,Bullish,0.5967023263848766,0.4741403169494379,-0.17891855629228662,-1.8017372995911163,0.2683846597438504,1.9663431904166706,,Bullish
2026-03-16,NZDJPY,4,Bullish,0.6724482083968298,0.11136941402084913,0.3676155792785083,-0.7914396754919152,0.18272304940195755,1.2650133410675726,,Bullish
2026-03-16,AUDUSD,3,Neutral,0.8962178870075292,0.3397422835442543,0.029999281072248835,-2.2096180621876758,0.20266105364179446,1.9669693111438482,,Neutral
2026-03-16,NZDUSD,2,Neutral,0.9728815626066377,-0.02955914919412506,0.5848598963157579,-1.197130120197268,0.12072470603040572,1.269285288560527,,Neutral
2026-03-16,CADJPY,2,Neutral,-0.10312048298780846,0.029222278272931227,-0.20538862220727924,-0.9504616490544033,-1.0913999693943022,0.25953212096829925,,Neutral
2026-03-16,USDCAD,-1,Neutral,-0.20202208132560287,0.1290795645496934,-0.013858208789129878,1.369632682698835,1.174174558484771,-0.26036740076340126,,Neutral
2026-03-16,GBPUSD,-2,Neutral,0.5032778434019347,0.13132430128569855,0.6332433691981074,-0.07016140723068327,1.1077169719247288,2.0187534413688826,,Neutral
2026-03-16,USDJPY,-2,Neutral,-0.2901568336749081,0.14226224218375266,-0.20931493037306997,0.4173771650597737,0.07018920868647877,0.005020345307956588,,Neutral
2026-03-16,CHFJPY,-2,Neutral,-0.05119219412720671,-0.18632719654062857,0.05781031131366377,-0.8166121994111236,-0.26532152679359094,0.46029911623204295,,Neutral
2026-03-16,GBPJPY,-3,Neutral,0.2138482844491878,0.2696727716262316,0.42106231263098864,0.3439490096405345,1.1818144279408596,2.02346981853757,,Neutral
2026-03-09,NZDJPY,6,Bullish,0.9453503376021848,1.186004280048768,-0.18885764589413695,0.17806366325540587,-1.9845943273875037,0.7165689527185687,,Bullish
2026-03-09,EURUSD,5,Bullish,0.8155250175064975,0.17314595872242552,-0.7650098883649784,0.3202119173289859,-0.11509959591000218,1.8915086478321685,,Bullish
2026-03-09,AUDUSD,5,Bullish,1.4697694762616276,2.34001859960814,0.567040772226844,0.5972101614541475,-1.1584155611758806,2.4231170420856136,,Bullish
2026-03-09,NZDUSD,5,Bullish,1.3140260657485776,0.7758614190120331,-0.9043786537091191,-0.32480810544974614,-2.795010425851139,0.25631108873272473,,Bullish
2026-03-09,AUDJPY,5,Bullish,1.0964406967493927,2.7601308093703625,1.2903539807530229,1.109126741747313,-0.32712021316980155,2.8752108666103506,,Bullish
2026-03-09,CADJPY,4,Bullish,-0.2455889860935982,0.42333259805789014,-0.07900225633693549,-0.28422861689841167,-1.6340934404280467,-0.2979667155416286,,Bullish
2026-03-09,GBPUSD,3,Neutral,0.9316945537507886,0.6075427143181582,-0.40139870694174995,0.22930283156060183,-0.8623883666701501,1.378111362038206,,Neutral
2026-03-09,USDCHF,3,Neutral,-0.42753715905693096,0.06656139224092844,1.1136367919392658,0.8448276480336732,2.5511385515359053,0.31232888041891865,,Neutral
2026-03-09,EURJPY,3,Neutral,0.43989166959225634,0.5872494441379541,-0.04875704231238611,0.8354063226173162,0.7417289399334637,2.353912767273518,,Neutral
2026-03-09,GBPJPY,-1,Neutral,0.5466988036958308,1.0217446322725146,0.3094148533467443,0.7317799953148585,-0.017560228869523156,1.8343234043816572,,Neutral
2026-03-09,USDJPY,-2,Neutral,-0.36546468962902806,0.40901802541773447,0.7201999639399184,0.5093775475137807,0.8540190810226885,0.4633007765245787,,Neutral
2026-03-09,CHFJPY,-5,Bearish,0.07173877572646424,0.35315466976380694,-0.3815957979079853,-0.324006088313052,-1.650985286777487,0.14270988935430284,,Bearish
2026-03-09,USDCAD,-7,Bearish,-0.1080693284329518,-0.002935952074044185,0.8057654736943953,0.7917956002435701,2.5260844004715755,0.7565028271027464,,Bearish
2026-03-02,NZDJPY,7,Bullish,0.24331176804179983,-0.11575176704415127,-0.6795376961922943,-0.8671119831904393,-1.6516889904164407,-0.6859733472458971,,Bullish
2026-03-02,NZDUSD,6,Bullish,-0.14930924962997838,-0.3372564195273768,-1.8041967864695647,-2.692258669570947,-3.8571589503211587,-2.5747841849049586,,Bullish
2026-03-02,EURUSD,4,Bullish,-0.5287220155504447,-1.0530342972876285,-2.0085070354515224,-2.758151646386791,-2.2742771305831666,-0.7168605209304721,,Bullish
2026-03-02,CADJPY,4,Bullish,0.3761364925638271,0.40493997742595117,1.6319644376169518,1.5516728925516825,0.5864631877348023,0.4433379656829715,,Bullish
2026-03-02,AUDUSD,3,Neutral,0.6756974725082256,0.2534636114114192,-1.3021868266818628,-0.742529984692872,-2.9357409702216146,-0.5413737501416622,,Neutral
2026-03-02,AUDJPY,3,Neutral,1.0755730793744567,0.4749168103628252,-0.1709653586721681,1.1171825637695196,-0.7046834307775605,1.3885655701358606,,Neutral
2026-03-02,USDJPY,2,Neutral,0.39838871516107977,0.22345617675424498,1.1453565966235109,1.8738054183592951,2.299003419352953,1.9453098362412446,,Neutral
2026-03-02,USDCHF,2,Neutral,1.1929371675350378,1.2501151188433106,1.5191117418431763,2.6496659210502775,3.9335673069765855,2.9992321795836916,,Neutral
2026-03-02,EURJPY,0,Neutral,-0.14279070160471363,-0.8388249541414523,-0.8898654224976046,-0.9381885927494202,-0.03203595051667601,1.2150713282467944,,Neutral
2026-03-02,GBPUSD,-3,Neutral,0.029503060164457775,-0.2767490188543049,-0.7874329412248002,-1.1856709025224406,-1.2550004263627892,-0.0910878084161258,,Neutral
2026-03-02,GBPJPY,-3,Neutral,0.4243251766901285,-0.06095318928770225,0.3505099052565949,0.6610092883126547,1.0072318328539724,1.8506356193928226,,Neutral
2026-03-02,CHFJPY,-3,Neutral,-0.796544436439207,-1.0186985183480288,-0.3853059829111091,-0.7654314693792176,-1.5757930620332588,-1.028722141711693,,Neutral
2026-03-02,USDCAD,-6,Bearish,0.019021645516242313,-0.17851216892546892,-0.48506504295132913,0.31679194410200345,1.6907635128034164,1.4946861929977495,,Bearish
2026-02-23,GBPUSD,7,Bullish,-0.26859220582273935,0.18302534607716378,-0.9357829261963373,-1.7158472044019102,-1.4904788590662554,-2.5634383043914633,,Bullish
2026-02-23,NZDJPY,7,Bullish,-0.5375253182215104,1.1516764458932025,0.7026599078942124,0.01834737275174687,0.19644370601118563,-1.9666110755546127,,Bullish
2026-02-23,NZDUSD,6,Bullish,-0.7259790462004536,-0.051603203727026,-0.7709308173578168,-2.561218494794708,-2.8777075549750832,-5.284642596687507,,Bullish
2026-02-23,GBPJPY,6,Bullish,-0.08426899803832585,1.3879655542525782,0.5338278478245814,0.8862088725648195,1.6244739671258126,0.8684930233890119,,Bullish
2026-02-23,EURUSD,5,Bullish,-0.3455584219465155,-0.16540590120631174,-0.636179642432753,-2.6319089650079035,-2.320124733838123,-2.7439792443344624,,Bullish
2026-02-23,AUDJPY,4,Bullish,-0.5384878420535766,1.3111525160818873,0.7243653114088892,0.5521615389839741,1.6674124520178017,0.2232350938108065,,Bullish
2026-02-23,AUDUSD,3,Neutral,-0.7129190404651835,0.127952950595376,-0.7493620791910248,-2.0417908115935126,-1.456774432341839,-3.1765539502812348,,Neutral
2026-02-23,CADJPY,3,Neutral,-0.141496751026511,1.0046532465950804,1.3371783708542737,2.990965083951073,2.698235288362633,1.3079964792806884,,Neutral
2026-02-23,USDJPY,0,Neutral,0.19177912359965796,1.2057823215002312,1.4863326973321465,2.648713103552323,3.1715826009136547,3.5253526998808966,,Neutral
2026-02-23,EURJPY,0,Neutral,-0.15766950536935925,1.0308915778637495,0.8370919140371221,-0.06022249995802218,0.7746807200870064,0.6810597522649015,,Neutral
2026-02-23,CHFJPY,0,Neutral,-0.15020624173087402,1.1314148197998166,1.774075650962385,1.3819340484267486,1.053450409660323,-0.2918667661632323,,Neutral
2026-02-23,USDCHF,-1,Neutral,0.3278448453376533,0.05701716647699564,-0.28120075588295584,1.233639232259451,2.088889005604242,3.816249629836399,,Neutral
2026-02-23,USDCAD,-3,Neutral,0.3319011507536951,0.20002284877395715,0.14580068182977454,-0.33997158926149545,0.449132130896224,2.17752484192771,,Neutral
2026-02-16,USDJPY,11,Very Bullish,0.5432595673918417,1.2527808919328542,1.021081095927351,2.522590455454543,4.44366431045116,4.879588315634668,,Very Bullish
2026-02-16,GBPJPY,7,Bullish,0.3952138737765839,0.12326556934963526,0.17794211560690087,0.7127198679976001,1.3784403008373687,1.7271304422411193,,Bullish
2026-02-16,AUDJPY,7,Bullish,0.5767674282711817,0.8665425943572175,1.606244101779978,2.3422444882787126,3.4855941990721346,1.6210556486839514,,Bullish
2026-02-16,NZDJPY,7,Bullish,0.5143051040857736,0.14430476716493698,0.5251577629747842,1.2315077439226145,0.353717209510704,-0.4405219243163218,,Bullish
2026-02-16,EURJPY,6,Bullish,0.39601905537146764,0.5780338064185132,0.7457075422630728,1.589041713838844,0.6359449129961579,1.5564966987050333,,Bullish
2026-02-16,USDCHF,5,Bullish,0.18093754667463247,0.5193885210954791,0.4543068683722022,0.1718285981413555,2.826047402999203,4.112154898678465,,Bullish
2026-02-16,NZDUSD,3,Neutral,-0.029556341727024857,-1.093900754506626,-0.4941302705640075,-1.2612516853881528,-3.919554197114127,-5.069762153440286,,Neutral
2026-02-16,CHFJPY,3,Neutral,0.3770148011796729,0.7345398216366503,0.6036535470786821,2.388438468635961,1.6047251395910445,0.7750085589230035,,Neutral
2026-02-16,USDCAD,2,Neutral,0.13438937658631023,0.5742449657820066,0.22471178328364927,0.3708400964256032,0.6888068320785831,2.0678736382702287,,Neutral
2026-02-16,AUDUSD,1,Neutral,0.03656162568651049,-0.3763478569340299,0.5798604706527409,-0.1738468630175742,-0.9150859826250926,-3.104484139656137,,Neutral
2026-02-16,CADJPY,1,Neutral,0.4100544510797552,0.6765935848476335,0.7969309947858549,2.144765754533039,3.7297183959065423,2.74380720388132,,Neutral
2026-02-16,GBPUSD,-3,Neutral,-0.14717974778719398,-1.1134038736312066,-0.8390555829339973,-1.766986770243941,-2.931707024780178,-2.9998115051063947,,Neutral
2026-02-16,EURUSD,-7,Bearish,-0.148134367826264,-0.6625313870176354,-0.2757567414095477,-0.9101820755908173,-3.643229520074583,-3.163759143382155,,Bearish
2026-02-09,USDJPY,13,Very Bullish,-0.7071808707555053,-2.527922222913355,-2.839533619281169,-1.8474464643527995,0.7523330826170971,1.2655428459362474,-0.2531163323012597,Very Bullish
2026-02-09,EURJPY,8,Bullish,-0.05108965972694685,-2.11293407850165,-2.4979856674877174,-1.770905792751751,-1.8300618089694767,-1.0099439384120963,-1.0793244512600462,Bullish
2026-02-09,GBPJPY,7,Bullish,-0.1789841260333481,-2.4230885244078015,-2.564222142832185,-2.3908428583551,-1.525821847330106,-0.8052075110581527,-0.45190282944666804,Bullish
2026-02-09,NZDJPY,7,Bullish,-0.36695654944191036,-2.249196747052835,-2.8164979120813523,-2.3061312065358863,-2.2882069482727467,-2.1142177501323,-2.3356563536748993,Bullish
2026-02-09,USDCHF,6,Bullish,-1.122664432129427,-0.6045127992534265,-0.9821710018701983,-0.5323262038186525,0.6947460435468941,1.5454430982400715,0.6831451751873252,Bullish
2026-02-09,AUDJPY,6,Bullish,-0.00452549682849595,-1.2586745012950786,-2.3301686589200643,-0.761352753785516,-0.21339511188394086,0.8933648076118856,2.255111638349888,Bullish
2026-02-09,CHFJPY,6,Bullish,0.41828377156549806,-1.9322885073762872,-1.9094738503370547,-1.3173469098864719,0.046382273056658055,-0.2777740966449955,-0.9212904873572163,Bullish
2026-02-09,USDCAD,4,Bullish,-0.7079646944522896,-0.6113240837164455,-0.3001767511648715,-0.07613950041176772,-0.4158522370036576,0.3726506635238031,-0.5183490610334375,Bullish
2026-02-09,CADJPY,3,Neutral,-0.001736453771690263,-1.9215716735875175,-2.5487761248475795,-1.772157116988337,1.1658033663608607,0.8782612026784866,0.2684279168214784,Neutral
2026-02-09,AUDUSD,2,Neutral,0.7094222161283644,1.3022909280206267,0.5217959883188882,1.1046821476453421,-0.9596639625361072,-0.368185011782039,2.5481100985721983,Neutral
2026-02-09,NZDUSD,2,Neutral,0.3383574801517332,0.2740138313154966,0.02353602142627697,-0.47071054774408416,-3.019873116933021,-3.334872429724671,-2.086761758648673,Neutral
2026-02-09,GBPUSD,-5,Bearish,0.5473447276691716,0.11049382083410308,0.2852394393389011,-0.5562094610355988,-2.2625129609497105,-2.0383981356729923,-0.20236469390434833,Bearish
2026-02-09,EURUSD,-10,Very Bearish,0.6618727372523798,0.42517352246959106,0.352473265367531,0.07574455516706594,-2.5581579375787853,-2.246137546830024,-0.8384521054798878,Very Bearish
2026-02-02,EURJPY,9,Very Bullish,-0.2708117282214249,0.7020427088773507,1.1191344247451738,-1.406807060272599,0.1598799025452834,-0.7798086652119156,1.5857135673713563,Very Bullish
2026-02-02,GBPJPY,7,Bullish,0.11352696747072138,0.8516966473748453,0.80129452657551,-1.7834745879364264,-1.0834658976677374,-0.4296184195743666,1.5851581999082383,Bullish
2026-02-02,USDJPY,5,Bullish,0.1552797779009564,1.1050190348979356,1.315709527516493,-1.561184106130592,0.9220240680706275,2.8131064233760066,2.8182679963402975,Bullish
2026-02-02,AUDUSD,5,Bullish,0.13277935664566087,0.6927883493279514,1.258537899693837,1.7869008882848,1.6099475541277097,0.8554632261076102,2.839259236377116,Bullish
2026-02-02,AUDJPY,5,Bullish,0.2922290348599625,1.8145902749053624,2.5975741196395066,0.20687760269138353,2.553967670216618,3.6996827154821084,5.738774365041684,Bullish
2026-02-02,GBPUSD,4,Bullish,-0.04375638785745858,-0.25242930306296457,-0.5130591161784821,-0.22928312378604565,-1.9922184915662853,-3.154268239119553,-1.199191696377902,Bullish
2026-02-02,USDCHF,4,Bullish,0.7045362205171556,0.4847751029554754,0.2934463167918036,-0.6916068297079799,-0.5209666098867615,2.1148954364412953,1.646933164681065,Bullish
2026-02-02,CADJPY,4,Bullish,-0.11949210125368498,0.858452707003893,1.1457700399482373,-1.4322091981231997,0.6818390239952207,2.244091827853076,2.5094480879386785,Bullish
2026-02-02,CHFJPY,4,Bullish,-0.5369936479649314,0.6243487730195283,1.023844054519213,-0.9051798303071167,1.4616389750514553,0.6850196609884821,1.1484719166660708,Bullish
2026-02-02,USDCAD,3,Neutral,0.2779463599281657,0.2449438905566428,0.1694097619818197,-0.13127551790272496,0.23907775626570457,0.5566270794396976,0.294810403217614,Neutral
2026-02-02,NZDUSD,3,Neutral,-0.05951054877744224,-0.2711223303002939,0.29739418122602235,0.32100019741051317,-0.9443001083775789,-3.611135776413963,-2.387686103013404,Neutral
2026-02-02,NZDJPY,3,Neutral,0.0953725431718949,0.8261669034220971,1.6191095641345608,-1.242990535014951,-0.026790315787270667,-0.8936699969391839,0.3600382994419897,Neutral
2026-02-02,EURUSD,-2,Neutral,-0.4259234201038953,-0.40124489238481803,-0.1974885850491181,0.15428858585396207,-0.7572977967899805,-3.494562021526557,-1.2045898238548707,Neutral
2026-01-26,EURJPY,9,Very Bullish,-0.394027481163176,-0.3451150975229004,-0.05597805859136316,1.0625298964298107,-0.727192299807535,-0.7869768663831109,1.5484111519571255,Very Bullish
2026-01-26,USDCHF,6,Bullish,-0.08099310884270808,-1.5593893655971465,-0.5540786849968043,-0.2622582916982523,-0.7931884259085078,0.4306657227431944,0.7443396965923049,Bullish
2026-01-26,GBPJPY,6,Bullish,-0.42409558558943117,-0.16133296603384287,0.1419914374685934,0.9444237336607453,-1.4689988120831934,-0.5958083373289269,1.2275860152758487,Bullish
2026-01-26,NZDUSD,5,Bullish,0.17285190137091508,1.7601593617529794,0.9075899834898183,1.2076832845161296,0.7312880441684859,-1.848660335263688,-1.5970875679632475,Bullish
2026-01-26,EURUSD,4,Bullish,0.15201664321878805,1.00613263808991,-0.07820985876485723,-0.2755439882705317,-0.20000814267167089,-2.826653075441853,-0.9886108149758811,Bullish
2026-01-26,GBPUSD,4,Bullish,0.10941508041703026,1.19174312270814,0.12174390885636548,-0.39193982554489626,-0.945969280189248,-2.64558509714253,-1.3039328439204347,Bullish
